Mile High National #1,,
4 Balance Bike    Total Riders = 4    Groups = 1,,
,1,"JACE HOOPS-ROGERS, GRAND JUNCTION, CO"
,1,"SAMUEL SIRE, ROCA, NE"
,1,"LUCAS SCHMIDT, GOLDEN, CO"
,1,"MARISSA MONTOYA, LAS VEGAS, NV"
,,
3 Balance Bike    Total Riders = 7    Groups = 1,,
,1,"LUCAS SNODGRASS, CLIFTON, CO"
,1,"CREW WHITESIDE, SANDY, UT"
,1,"JACEY STOKES, LAS VEGAS, NV"
,1,"CRUZ GALLEGOS, SANTA FE, NM"
,1,"SAMANTHA RATZLAFF, LA HABRA, CA"
,1,"GAGE GUERRIE, GRAND JUNCTION, CO"
,1,"HADLEY WELLS, ROCK SPRINGS, WY"
,,
1-2 Balance Bike    Total Riders = 4    Groups = 1,,
,1,"LANDON RYAN-TRASP, ALBUQUERQUE, NM"
,1,"EVERETT SIRE, ROCA, NE"
,1,"COLTON CROUCH, PFLUGERVILLE, TX"
,1,"BEAR ROSE, GRAND JUNCTION, CO"
,,
A Pro    Total Riders = 6    Groups = 1,,
,1,"LAYNE GAINER, GORDY'S BICYCLES, MESA, AZ"
,2,"COLE TESAR, THRODWN, HUNTERSVILLE, NC"
,3,"COLLIN HUDSON, FIRESTONE, CO"
,4,"WALKER FINCH, FACTORY RIFT/TANGENT, FT COLLINS, CO"
,5,"TAICHI IKEGAMI, OSAKA"
,6,"ANDRES PORRAS, BOGOTA"
,,
Women Elite    Total Riders = 8    Groups = 1,,
,1,"ALISE POST, PROMAX/GW, CHULA VISTA, CA"
,2,"LAUREN REYNOLDS, ANSWER/RENNEN, CHULA VISTA, CA"
,3,"DANI GEORGE, GT/100 %, PALMDALE, CA"
,4,"ZOE FLEMING, HARO/PROMAX, AUCKLAND"
,5,"SOPHIA FORESTA, GT, SOUTH JORDAN, UT"
,6,"SAYA SAKAKIBARA, HELENSBURGH, NSW"
,7,"ALAINA HENDERSON, HARO/PROMAX, RUBY, NY"
,8,"MIKA SHAW, JR BICYCLES.COM/CHASE/BOX, CASTLE ROCK, CO"
,,
Men Elite    Total Riders = 21    Groups = 12,,
,1,"JORIS DAUDET, CORONA, CA"
,2,"CONNOR FIELDS, HENDERSON, NV"
,3,"SYLVAIN ANDRE, LYON"
,4,"DAVE VAN DER BURG, ROTTERDAM"
,5,"YOSHITAKU NAGASAKO, UNIQLO, NAGOYA"
,6,"KENNETH GUSTAFSON, DOUBLECROSS, PARKER, CO"
,7,"CORBEN SHARRAH, TUCSON, AZ"
,8,"NIC LONG, HARO/PROMAX, LAKESIDE, CA"
,,
6 & Under Mixed Open    Total Riders = 6    Groups = 1,,
,1,"RYLEN BAYLY, RIDE CO BIKE SHOP, THORTON, CO"
,2,"MATTHEW ALVIDREZ, SPEEDSTERZ, MORENO VALLEY, CA"
,3,"JAY SMITH, PHOENIX, AZ"
,4,"RUDY NOLTA, THORNTON, CO"
,5,"CHASE BURIAN, VELOCITY BIKE CO, BOZEMAN, MT"
,,
7-8 Mixed Open    Total Riders = 7    Groups = 1,,
,1,"NOAH RATZLAFF, LA HABRA, CA"
,2,"COHEN HAMBY, GORDY'S BICYCLES, PEORIA, AZ"
,3,"ELI BUNDY, FT COLLINS, CO"
,5,"RYLAND SIRE, RACER ARMY, ROCA, NE"
,6,"BIANCA (BEANZ) PINGITORE, FACTORY FALL RISK RACING, PEORIA, AZ"
,7,"LANDON BURIAN, VELOCITY BIKE CO, BOZEMAN, MT"
,,
9-10 Mixed Open    Total Riders = 6    Groups = 1,,
,1,"BROOKLYN (SUPER B) VAN RENSELAAR, FACTORY GT, W JORDAN, UT"
,2,"SAVANNA STOKES, LAS VEGAS, NV"
,3,"KAYLIE PRIOR, RACEFAST BMX, BAKERSFIELD, CA"
,4,"DEGAN MCCREA, BAD ACE GRASSROOTS, LITTLETON, CO"
,5,"OTLEY SMITH, CAVE CREEK, AZ"
,,
11-12 Mixed Open    Total Riders = 8    Groups = 1,,
,1,"JORDYN MIRANDA, DAYLIGHT CYCLES, MOHAVE VALLEY, AZ"
,2,"ANNABELLA HAMMONDS, SUPERCROSSBMX.COM, APPLE VALLEY, CA"
,3,"JENNA DAVIS, COB/FINDLAY BULLHEAD, APPLE VALLEY, CA"
,4,"RITA FEDEWA, FLY RACING, FT COLLINS, CO"
,5,"CARSON GRIFFIN, PHOENIX, AZ"
,6,"ALICIA DECOL, COB/FINDLAY BULLHEAD, LAKE HAVASU CITY, AZ"
,7,"KYLIE SMITH, PHOENIX, AZ"
,,
13-14 Mixed Open    Total Riders = 6    Groups = 1,,
,1,"JESSTIN PERKINS, ALPHA/FAUSET RACING, ATASCADERO, CA"
,2,"ALEXIS LEIJA, JET RACING, FERNLEY, NV"
,3,"CASSIDY WARNOCK, FACTORY FALL RISK RACING, YUMA, AZ"
,4,"SARAH BINGHAM, RIDE CO BIKE SHOP, COLORADO SPRINGS, CO"
,5,"GEON NIELSEN, PUSHER BMX, PARKER, CO"
,,
31 & Over Mixed Open    Total Riders = 5    Groups = 1,,
,1,"TRAVIS ALLEN, HIGHLANDS RANCH, CO"
,2,"DEREK TITUS, MIDWEST CITY, OK"
,3,"DENNY FELD, KID DYNAMITE KANSAS, WICHITA, KS"
,4,"CALEB KING, NEW CASTLE, CO"
,,
6 & Under Open    Total Riders = 4    Groups = 1,,
,1,"NATHAN WALKER, BMX SHARKS, VICTORVILLE, CA"
,2,"JOSEPH MATHER, FACTORY RACER CONCEPTS, OMAHA, NE"
,3,"DIESEL MUMMA, NORCAL BMX/FLY/TANGENT, ROSEVILLE, CA"
,,
7-8 Open    Total Riders = 10    Groups = 2,,
,1,"CASH FERINAC, ORANGE, CA"
,2,"CONNER CARTER, POORBOY RACING, TUCSON, AZ"
,3,"MILES KEE, COASTAL BIKE SUPPLY, ASHEVILLE, NC"
,4,"ELI ESTENSEN, JET RACING, CHICO, CA"
,5,"CAVAN MCHENRY, THE BAY CLUB, SAN DIEGO, CA"
,6,"ADAM HIGHFILL, TEAM CALCULATED, BAKERSFIELD, CA"
,7,"LUKAS SMITH, RIFT TANGENT, FORT COLLINS, CO"
,8,"ARICK HIGHFILL, TEAM CALCULATED, BAKERSFIELD, CA"
,,
9-10 Open    Total Riders = 11    Groups = 2,,
,1,"JOSHUA WHITE, FACTORY CRUPI/REMAX, KINGMAN, AZ"
,2,"COLE FREDERICK, FULL TILT BIKE CO, NEW ULM, MN"
,3,"FRANKIE STUBBS, GORDY'S BICYCLES, PHOENIX, AZ"
