Dixieland National #1,,
4 Balance Bike    Total Riders = 2    Groups = 1,,
,1,"DECLAN ALLEN, ROCK HILL, NC"
,1,"PILAR MANGUAL, PROFILE EXTREME, DEBARY, FL"
,,
3 Balance Bike    Total Riders = 9    Groups = 2,,
,1,"LOCHLAN ROYALS, VILLA RICA, GA"
,1,"ISABELLA BALSER, HASTINGS, FL"
,1,"KAYLAH KIRCHHOFF, MIDLAND CITY, AL"
,1,"MARILYN (BABY FOX) MARTINEZ, KAOS BMX, GRETNA, LA"
,1,"LINCOLN JONES, ACWORTH, GA"
,1,"BASIL ASHWORTH-HARBAS, ACWORTH, GA"
,1,"CARSON RODDY, POWDER SPRINGS, GA"
,1,"PIPER PORCH, KNOXVILLE, TN"
,1,"BRAXTON BOLDEN, ROCKMART, GA"
,,
A Pro    Total Riders = 18    Groups = 9,,
,1,"CAMERON (DIRT DEVIL) MOORE, HARO/PROMAX, CHAPEL HILL, NC"
,2,"TYLER PETTY, FACTORY GOLD'S GYM, CYPRESS, TX"
,3,"JORDAN MIRANDA, FACTORY FREE AGENT-BOX, BAKERSFIELD, CA"
,4,"AUSTIN LOEBE, C-YAA FACTORY, PALM HARBOR, FL"
,5,"K J ROMERO, SUPERCROSSBMX.COM, ROCK HILL, SC"
,6,"OLIJUWON DAVIS, SPEEDPEDDLERS, ST CHARLES, IL"
,7,"COLE TESAR, THRODWN, HUNTERSVILLE, NC"
,8,"KEVIN SHANKEL, MOTIVE POWER/FLY/TANGENT, STOCKTON, CA"
,,
Vet Pro    Total Riders = 14    Groups = 6,,
,1,"CRISTIAN BECERINE, THRODWN, COSTA MESA, CA"
,2,"MICHAEL WEATHERFORD, JR BICYCLES.COM/CHASE/BOX, MURRIETA, CA"
,3,"(ROCKY)LUCIANO CORREA ROQUE, DX TRIM, ORLANDO, FL"
,4,"JOSH LEKAUNAS, STR SPIN TEC RACING, DELRAY BEACH, FL"
,5,"TIM (TNT) KNEIP, AVENT/BOMBSHELL, CAMPBELL, CA"
,6,"CHRIS WILLIAMS, FACTORY STANDARD, SAN ANTONIO, TX"
,7,"TIAGO DIAS, REAL SIDING INC, MARIETTA, GA"
,8,"RYAN BUNKER, BULLETPROOF THREADS, VALRICO, FL"
,,
Women Elite    Total Riders = 8    Groups = 1,,
