Derby City National #2,,
3 Balance Bike    Total Riders = 8    Groups = 1,,
,1,"ALEXIS HUNT, VALPARAISO, IN"
,1,"REID AUTRY, GALLATIN, TN"
,1,"""NO FEAR"" SULLIVEN PHILLIPS, A&E RACING, NEW CARLISLE, OH"
,1,"ZOEY CLARK, HAYS, KS"
,1,"REED RUNNELS, KAW CITY, OK"
,1,"RYLEN BRUNS, BLUE SPRINGS, MO"
,1,"CAPRI MATUSIC, OAKDALE, PA"
,1,"PAISLEY HOCKERSMITH, WESTPORT, KY"
,,
1-2 Balance Bike    Total Riders = 2    Groups = 1,,
,1,"MAIZEY WALSER, MAGIC BMX, WHITE LAKE, MI"
,1,"DAVID MAY, DECATUR, IL"
,,
A Pro    Total Riders = 19    Groups = 9,,
,1,"JUKIA YOSHIMURA, LEFLAH, OSAKA SAYAMA"
,2,"CAMERON (DIRT DEVIL) MOORE, FACTORY YESS, CHAPEL HILL, NC"
,3,"COLE TESAR, THRODWN, HUNTERSVILLE, NC"
,4,"ASUMA NAKAI, DAYLIGHT CYCLES, NIGATA"
,5,"KOHEI YOSHII, TOKYO"
,6,"TATSUMI MATSUSHITA, YOKOHAMA KANAGAWA"
,7,"TAICHI IKEGAMI, OSAKA"
,8,"DIEGO AGUIRRE, SANTIAGO"
,,
Vet Pro    Total Riders = 16    Groups = 6,,
,1,"CRISTIAN BECERINE, THRODWN, COSTA MESA, CA"
,2,"ZACHARY BARRON, FACTORY FREE AGENT-BOX, SAINT CHARLES, MO"
,3,"RYAN ZIELINSKI, HAVOC, FLATPEDALPOSSE, CAPE CORAL, FL"
,4,"JAMES CARTER, CLAYBORN/ANSWER, GREENVILLE, WI"
,5,"JESSE BURKES, PUSHER BMX, AURORA, CO"
,6,"MICHAEL WEATHERFORD, JR BICYCLES.COM/CHASE/BOX, MURRIETA, CA"
,7,"TIM (TNT) KNEIP, PRIMAL BMX/BOMBSHELL, SAN ANTONIO, TX"
,8,"JONAS HARMON, BOUNTIFUL, UT"
,,
Women Elite    Total Riders = 8    Groups = 1,,
,1,"ALISE POST, PROMAX/GW, CHULA VISTA, CA"
,2,"DANI GEORGE, GT/100 %, PALMDALE, CA"
,3,"ZOE FLEMING, HARO/PROMAX, AUCKLAND"
,4,"LAUREN REYNOLDS, ANSWER/RENNEN, CHULA VISTA, CA"
,5,"AVRIANA HEBERT, EDMONTON, AB"
,6,"KANAMI TANNO, YOKOHAMA"
,7,"RACHEL JONES, ANSWER/RENNEN, CAMERON PARK, NSW"
,8,"ALAINA HENDERSON, HARO/PROMAX, RUBY, NY"
,,
Men Elite    Total Riders = 18    Groups = 9,,
,1,"JORIS DAUDET, CORONA, CA"
,2,"JOSHUA MCLEAN, HIGHLAND PARK, QLD"
,3,"KYLE EVANS, MANCHESTER"
,4,"CORBEN SHARRAH, TUCSON, AZ"
,5,"TRE WHYTE, MANCHESTER"
,6,"CONNOR FIELDS, HENDERSON, NV"
,7,"ANDERSON DE SOUZA FILHO, PROFILE SPEEDCO, WINDERMERE, FL"
,8,"TRENT JONES, CHRISTCHURCH"
,,
6 & Under Mixed Open    Total Riders = 12    Groups = 2,,
,1,"JAMES JOHNSON, TACKLE BOX RACING, MURFREESBORO, TN"
,2,"GAVIN WILDER, CRUPI SOCAL, CHULA VISTA, CA"
,3,"COOPER TAYLOR, COLUMBIA, MO"
,4,"BRAYDEN SMITH, FACTORY THUNDERBEACH, FENTON, MI"
,5,"IVAN VALENTIN, BULLETPROOF, CAPE CORAL, FL"
,6,"JACOB GREENWELL, BUDDY LEE RACING, MECHANICSVILLE, MD"
,7,"SHUN BOISVERT, INTL. BMX MINISTRIES, NORTH YORK, ON"
,8,"ZAIN CLARK, RACER ARMY MIDAMERICA, HAYS, KS"
,,
7-8 Mixed Open    Total Riders = 9    Groups = 2,,
,1,"TAYLOR RUNGAITIS, HARO/PROMAX, SIMI VALLEY, CA"
,2,"MIA (THE MENACE) DOWNES, JR BICYCLES.COM/CHASE/BOX, ALPINE, CA"
,3,"KATE CLARRIDGE, GATENINE DESIGNS, MARYSVILLE, OH"
,4,"CHARLOTTE HECKENDORF, FACTORY STAATS/ELITECAMP, MONTICELLO, MN"
,5,"(JUMPIN) ELI JONES, A&E RACING, SIDNEY, OH"
,6,"SKYLER PARSON, BLACK CROWN BIKE SHOP, CLEVELAND, TN"
,7,"RYDER GOODMAN, H.A.D RACING, ALBION, IN"
,8,"BLAKE DILLON, ADVENTURE, ELIZABETH, MN"
,,
9-10 Mixed Open    Total Riders = 9    Groups = 2,,
,1,"LOLA JONJEVIC, FACTORY RACER CONCEPTS, KANSAS CITY, MO"
,2,"JOSIE LARSON, MUDSLINGERS, PLANO, IL"
,3,"PHILIP RAMSEY, BLACK CROWN BIKE SHOP, FORT GEORGE G MEADE, MD"
,4,"RYLIE BLAKE, ON 2 WHEELS, TOPEKA, KS"
,5,"JAMESON CLARKSON, SYNERGY BMX, ST FRANCIS, MN"
,6,"NATE BALVEN, RIBBON RIDDERS, ST PETERS, MO"
,7,"AUBREY(AIRTIME) PALMER, RIDING FORWARD/SSQUARED, FLORENCE, KY"
,8,"CHASE FITZGERALD, FENTON, MO"
,,
