Great Salt Lake National #1,,
Women Elite    Total Riders = 17    Groups = 9,,
,1,"ALISE POST, PROMAX/GW, CHULA VISTA, CA"
,2,"LAUREN REYNOLDS, ANSWER/RENNEN, AUSTRALIND, WA"
,3,"SHEALEN RENO, FULL TILT BIKE CO, ARLINGTON, TX"
,4,"SABRINA BICE, FASTSIGNS /POWERLITE / DFR, LAKE HAVASU CITY, AZ"
,5,"ALAINA HENDERSON, HARO/PROMAX, RUBY, NY"
,6,"RACHEL MYDOCK, GLENDALE, AZ"
,7,"FLORENCIA SORIANO, THRODWN, CORDOBA"
,8,"DREW MECHIELSEN, FACTORY YESS, LANGLEY, BC"
,,
Men Elite    Total Riders = 29    Groups = 12,,
,1,"CONNOR FIELDS, HENDERSON, NV"
,2,"CORBEN SHARRAH, TUCSON, AZ"
,3,"NIEK KIMMANN, DEDEMSVAART"
,4,"JEREMY SMITH, DAYTON, OH"
,5,"ROMAIN MAHIEU, CHASE BICYCLES, LYON"
,6,"JORIS DAUDET, CORONA, CA"
,7,"SYLVAIN ANDRE, CAVAILLON"
,8,"YOSHITAKU NAGASAKO, UNIQLO, NAGOYA"
,,
Pro Open    Total Riders = 9    Groups = 6,,
,1,"PAUL WASSENAAR, BFR SWAG BUCKS, BELLFLOWER, CA"
,2,"ALEC BOB, FACTORY FREE AGENT-BOX, PLANO, TX"
,3,"IZAAC KENNEDY, BRISBAINE, NV"
,4,"WILLIAM GRANT, MY RADAR/J & R BICYCLES, SEMINOLE, FL"
,5,"LAYNE GAINER, GORDY'S BICYCLES, MESA, AZ"
,6,"JASON KELLY, HAMILTON"
,7,"CAMERON (DIRT DEVIL) MOORE, FACTORY YESS, CHAPEL HILL, NC"
,8,"DANNY CALUAG, CHINO, CA"
,,
6 & Under Mixed Open    Total Riders = 9    Groups = 2,,
,1,"ELLIE CAREY, JR BICYCLES.COM/CHASE/BOX, GOODYEAR, AZ"
,2,"RYLEN BAYLY, RIDE CO BIKE SHOP, THORTON, CO"
,3,"RUSH TRAVER, BOMBSHELL/AVENT, SAN DIEGO, CA"
,4,"HOLDEN BRADTMUELLER, PARKER, CO"
,5,"RYAN MARKLEY, BIKEPARTS.COM/CRUPI, FRANKTOWN, CO"
,6,"CHASE BURIAN, VELOCITY BIKE CO, BOZEMAN, MT"
,7,"GAGE JARVIS, PHOENIX, AZ"
