Midwest National #1,,
5 & Over Balance Bike    Total Riders = 2    Groups = 1,,
,,"ELLIE PFARR, TREVOR, WI"
,,"JOHNNY MATHER, OMAHA, NE"
,,
4 Balance Bike    Total Riders = 2    Groups = 1,,
,,"JOSHUA HOLMGREN, ROCKFORD, IL"
,,"AVA STAUFFER, FARIBAULT, MN"
,,
3 Balance Bike    Total Riders = 3    Groups = 1,,
,,"LOGAN ""HURRICANE"" MIGAWA, SPROCKET KINGZ BIKE SHOP, VALPARAISO, IN"
,,"AVI DEMATTEO, KANSAS CITY, MO"
,,"ELLIOT KUTZLI, GREENVILLE, MI"
,,
1-2 Balance Bike    Total Riders = 3    Groups = 1,,
,,"DAVID WILSON, CAPE CORAL, FL"
,,"(GORGEOUS)GEORGE STATES, ODESSA, MO"
,,"OLIVER PURUCKER, GOWEN, MI"
,,
A Pro    Total Riders = 22    Groups = 12,,
,1,"JAYCE CUNNING, SPEEDCO/AVIAN, BARINGA, QLD"
,2,"TYLER PETTY, SEVEN MX, CYPRESS, TX"
,3,"JAKE PLETSCHER, FANWOOD, NJ"
,4,"DAIKI IKEDA, TANGENT, ROCKLIN, CA"
,5,"RYAN ZINZOW, FACTORY FULL TILT/RADIO, ELKHORN, WI"
,6,"MAKIEVA HOPSON, SUPERCROSS BMX, NORTH LAS VEGAS, NV"
,8,"ANTHONY BUCARDO, ALPHA, CANYON COUNTRY, CA"
,8,"KYLE LUSE, MUDSLINGERS BIKE SHOP, BELVIDERE, IL"
,,
Vet Pro    Total Riders = 7    Groups = 1,,
,1,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL"
,2,"JOSH SMITH, DK BIKES/CORSA RACEWEAR, SPRINGBORO, OH"
,3,"MIGUEL CASTRO, ALLTOW WRECKING CREW/YESS, ORLANDO, FL"
,4,"BRADEN ROMER, VELOCIOUS SPORT, GREENSBORO, NC"
,5,"DYLAN SHANKS, YESS BMX, BEND, OR"
,6,"JEREMY LEHNEN, STANDARD BIKES/ACE BIKE SHOP, SPRINGFIELD, IL"
,7,"BRIAN STRIEBY, BMX MANIA, SYRACUSE, IN"
,,
Women Junior    Total Riders = 5    Groups = 1,,
,1,"PAYTON RIDENOUR, POTTSTOWN, PA"
