2019 Race Of Champions,,
A Pro    Total Riders = 38    Groups = 15,,
,1,"JAYCE CUNNING, SPEEDCO/AVIAN, BARINGA, QLD"
,2,"ROGERIO (REIS) DOS REIS, CYPRESS FLOORING, ORLANDO, FL"
,3,"ANTHONY BUCARDO, ALPHA, CANYON COUNTRY, CA"
,4,"RYAN ZINZOW, FACTORY FULL TILT/RADIO, ELKHORN, WI"
,5,"JUSTIN (THE JUICE) RICHMOND, RIVAL RACING, COUNTRYSIDE, IL"
,6,"OLIJUWON (OD) DAVIS, STATELINE BMX, LOMBARD, IL"
,7,"MAKIEVA (THE HULK) HOPSON, SUPERCROSS BMX, NORTH LAS VEGAS, NV"
,8,"MICHAEL BOYLE, DAYLIGHT CYCLES, BOISE, ID"
,,
Vet Pro    Total Riders = 24    Groups = 12,,
,1,"TYLER BROWN, 316 RACING DK BIKES, CHULA VISTA, CA"
,2,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL"
,3,"JUSTIN (MCSHITALK) MCLINTOCK, HINGE/NIGHT TRIPS, HUNTINGTON BEACH, CA"
,4,"MIGUEL CASTRO, ALLTOW WRECKING CREW/YESS, ORLANDO, FL"
,5,"JOSH SMITH, DK BICYCLES/CORSA, SPRINGBORO, OH"
,6,"CARLOS MANRIQUE-MONTESINOS, FLORIDA ANSWER SSQUARED, MIAMI, FL"
,7,"DYLAN SHANKS, NORTHWEST BMX/CORSA RACEWEAR, BEND, OR"
,8,"HOWARD (HOJO) JOHNSON, FACTORY ANSWER, SAN ANTONIO, TX"
,,
Women Junior    Total Riders = 8    Groups = 1,,
,1,"PAYTON (P-NUT) RIDENOUR, HARO, POTTSTOWN, PA"
,2,"MOLLY SIMPSON, DAYLIGHT CYCLES, RED DEER, AB"
,3,"DALENY VAUGHN, REDMAN / FLY, TUCSON, AZ"
,4,"ASHLEY HAYES, RIDE CO/V3 GATE/SUPERCROSS, COLORADO SPRINGS, CO"
,5,"CARLY KANE, DK BICYCLES, GUILFORD, IN"
,6,"NATALEE DAUGHERTY, FREE AGENT, MELISSA, TX"
,7,"VIOLET CEJALVO, SURREY, BC"
,8,"AKI SAKAI, DEUXROUES ELITE TEAM, OSAKA"
,,
Women Elite    Total Riders = 16    Groups = 6,,
,1,"ALISE WILLOUGHBY, FACTORY FULL TILT/RADIO, CHULA VISTA, CA"
,2,"LAUREN REYNOLDS, FACTORY ANSWER, SAN DIEGO, CA"
,3,"BROOKE CRAIN, VISALIA, CA"
,4,"FELICIA STANCIL, SUPERCROSS BMX, INDIANAPOLIS, IN"
,5,"ASHLEY VERHAGEN, FACTORY FULL TILT/RADIO, PHOENIX, AZ"
,6,"RACHEL MYDOCK, FACTORY REMIX, PHOENIX, AZ"
,7,"MIKAELA LIXANDRU, JR BICYCLES.COM/SPEEDCO/AVIAN, PHOENIX, AZ"
,8,"SHEALEN RENO, WIAWIS/LSG, BOWIE, TX"
,,
Men Junior    Total Riders = 21    Groups = 12,,
,1,"SPENCER COLE, DK BICYCLES, PALM HARBOR, FL"
,2,"TOMAS CORREA , ORLANDO, FL"
,3,"BRAYDEN (THE BULLET) KEMPEL, ALPHA, RAMSEY, MN"
,4,"NIKLAS HALVORSEN, BMXØSTFOLD, TØRST DRIKKE, RADE"
,5,"(THE DREAM TAKER)ZACH  JACOBS, DAYLIGHT CYCLES, MT JULIET, TN"
,6,"NATHAN DAVIDS, FACTORY SSQUARED, KAUKAUNA, WI"
,7,"VINCENTE CESAR GARCIA PINTO, FLORIDA ANSWER SSQUARED, SAU PAULO, SP"
,8,"CAMRON MASON, HARO, HUNTERSVILLE, NC"
,,
Men Elite    Total Riders = 26    Groups = 12,,
,1,"CORBEN SHARRAH, DAYLIGHT CYCLES, TUCSON, AZ"
,2,"CONNOR FIELDS, CHASE BMX / ELEVN / IKON, HENDERSON, NV"
,3,"JEREMY RENCUREL, PERSAN"
,4,"ROMAIN MAYET, PRIDE/NOLOGO, PARIS"
,5,"JEREMY SMITH, CORSA/STAYSTRONG/AVIAN, DAYTON, OH"
,6,"NICHOLAS LONG, LAKESIDE, CA"
,7,"ROMAIN MAHIEU, LYON"
,8,"COLE TESAR, RIVAL RACING, HUNTERSVILLE, NC"
,,
6 & Under Mixed Open    Total Riders = 36    Groups = 6,,
,1,"ANTHONY AGRAAN, TUCSON BMX TEAM, TUCSON, AZ"
,2,"MADDIE BAIRD, WIAWIS/LSG, HESPERIA, CA"
,3,"MASON DUMMER, BLACK WIDOW, COURTLAND, MN"
,4,"JOSHUA HARDIE, FAITH RACE USA, SPRING, TX"
,5,"EZRA (MOTO SLAYER) COSTA, GT, UPLAND, CA"
,6,"GAVIN (THE OUTLAW) TONN, WIKID RACING, ORIENT, OH"
,7,"KESTON (SKITTLES) THORNGREN, MAX SPEED RACING, IDAHO FALLS, ID"
,8,"JASON DENEA, ORCHARD PARK, NY"
,,
7-8 Mixed Open    Total Riders = 47    Groups = 8,,
,1,"KENNEDY KNOPP, FACTORY FULL TILT/RADIO, SPOKANE VALLEY, WA"
