Lone Star National #1,,
5 & Over Balance Bike    Total Riders = 3    Groups = 1,,
,1,"JOHNNY MATHER, OMAHA, NE"
,1,"SCARLETT DUBOIS, SAN ANTONIO, TX"
,1,"JETT JOBE, WACO, TX"
,,
4 Balance Bike    Total Riders = 3    Groups = 1,,
,1,"AVI DEMATTEO, KANSAS CITY, MO"
,1,"NORMAN KIANA, FORT BRAGG, CA"
,1,"ANGELO SEPULVEDA, HIALEAH, FL"
,,
3 Balance Bike    Total Riders = 5    Groups = 1,,
,1,"ROCKY HARRIS, LITTLE ELM, TX"
,1,"LANA WILLIAMS, SPRING, TX"
,1,"NOVY ACE, MALAKOFF, TX"
,1,"BEAUX PRETO, HOUSTON, TX"
,1,"DANIEL CARRILLO, MEXICO CITY, MEX"
,,
1-2 Balance Bike    Total Riders = 2    Groups = 1,,
,1,"DRAKE LA JAUNIE, MARRERO, LA"
,1,"AUBREY` JENNINGS, SAN ANTONIO, TX"
,,
SuperX Men    Total Riders = 13    Groups = 6,,
,1,"RICO BEARMAN, SPEEDCO/AVIAN, AUCKLAND"
,2,"EVAN SCHAEFER, ALLTOW WRECKING CREW/YESS, SARASOTA, FL"
,3,"RILEY GRAHAM, FACTORY GOLD'S GYM, MAGNOLIA, TX"
,4,"AIDEN GRECHT, RIVAL CANADA, PARKSVILLE, BC"
,5,"AMAKYE ANDERSEN, DAYLIGHT CYCLES, TUCSON, AZ"
,6,"ATSUYA HAYAKAWA, OKAYAMA"
,7,"MAX (THE UNIT) GANAKOVSKY, MAXIMAL ADVANTAGE/BOX/SAPIM, CALGARY, AB"
,8,"JUAN (MIAU) GOMEZ, MUDSLINGERS BIKE SHOP, QUEENS, NY"
,,
A Pro    Total Riders = 19    Groups = 9,,
,1,"JAYCE CUNNING, SPEEDCO/AVIAN, BARINGA, QLD"
,2,"GABY MALENFANT, DK BICYCLES, DRUMMONDVILLE, QC"
,3,"ROGERIO (REIS) DOS REIS, CYPRESS FLOORING, ORLANDO, FL"
,4,"BRANDON ROHARIK, STANDARD BYKE CO, AKRON, OH"
,5,"RONAN WEBER, FACTORY ANSWER, CAIRNS, QLD"
,6,"RILEY LAVORATO, LETHBRIDGE, AB"
,7,"TYLER KLUMPER, JR BICYCLES.COM/SPEEDCO/AVIAN, TARPON SPRINGS, FL"
,8,"TYLER PETTY, SEVEN MX, CYPRESS, TX"
,,
Women Junior    Total Riders = 9    Groups = 6,,
,1,"PAYTON (P-NUT) RIDENOUR, HARO, POTTSTOWN, PA"
,2,"MCKENZIE GAYHEART, FACTORY FULL TILT/RADIO, FORT WHITE, FL"
,3,"ASHLEY HAYES, RIDE CO/V3 GATE/SUPERCROSS, COLORADO SPRINGS, CO"
,4,"CARLY KANE, DK BICYCLES, GUILFORD, IN"
,5,"MOLLY SIMPSON, DAYLIGHT CYCLES, RED DEER, AB"
,6,"MICAELA RAMIREZ, LIMA"
,7,"DALENY VAUGHN, REDMAN / WICKED AUDIO, TUCSON, AZ"
,8,"VIOLET CEJALVO, SURREY, BC"
,,
Women Elite    Total Riders = 11    Groups = 6,,
,1,"ALISE WILLOUGHBY, FACTORY FULL TILT/RADIO, CHULA VISTA, CA"
,2,"LAUREN REYNOLDS, FACTORY ANSWER, SAN DIEGO, CA"
,3,"FELICIA STANCIL, SUPERCROSS BMX, INDIANAPOLIS, IN"
,4,"ASHLEY VERHAGEN, FACTORY FULL TILT/RADIO, PHOENIX, AZ"
,5,"MARIANA PAJON, KATY, TX"
,6,"AVRIANA HEBERT, EDMONTON, AB"
,7,"SHANAYAH HOWELL, SAN NICOLAS"
,8,"RACHEL JONES, FACTORY REMIX, CAMERON PARK, NSW"
,,
Men Junior    Total Riders = 23    Groups = 12,,
,1,"CAMERON WOOD, ALPHA, PEORIA, AZ"
,2,"C. CASTRO CEVALLOS, THEMOSKIT TRAINING, CHIMBORAZO"
,3,"MATEO CARMONA GARCIA, MADELLIN"
,4,"PEDRO VINICIUS SANTOS MEDEIROS, SALVADOR, BA"
,5,"SANTIAGO ANGEL SUAREZ SUAREZ, SCOTIABANK COLPATRIA, MIAMI, FL"
,6,"TOMAS CORREA , ORLANDO, FL"
,7,"ASTON WYPYCH-COLES, SYDNEY, NSW"
,8,"BRAYDEN (THE BULLET) KEMPEL, ALPHA, RAMSEY, MN"
,,
Men Elite    Total Riders = 18    Groups = 9,,
,1,"CONNOR FIELDS, CHASE BMX / ELEVN / IKON, HENDERSON, NV"
,2,"CORBEN SHARRAH, DAYLIGHT CYCLES, TUCSON, AZ"
,3,"ANDERSON EZEQUI DE SOUZA FILHO, SPEED CO /AVENT/PROFILE, WINDERMERE, FL"
,4,"JARED GARCIA, VICTORVILLE, CA"
,5,"JEREMY SMITH, CORSA/STAYSTRONG/AVIAN, DAYTON, OH"
,6,"WILSON GOYES LARREA, YESS, POMPANO BEACH, FL"
,7,"COLE TESAR, RIVAL RACING, HUNTERSVILLE, NC"
,8,"CARLOS ALBERTO RAMIREZ YEPES, BOGOTA"
,,
Vet Pro    Total Riders = 15    Groups = 6,,
,1,"TYLER BROWN, 316 RACING DK BIKES, CHULA VISTA, CA"
,2,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL"
,3,"MIGUEL CASTRO, ALLTOW WRECKING CREW/YESS, ORLANDO, FL"
,4,"CESAR ACEVEDO, BMX RIDERS CLUB, MEDELLIN"
,5,"CHRISTOPHER GROSE, KATY, TX"
,6,"DYLAN SHANKS, YESS BMX/NORTHWEST BMX, BEND, OR"
,7,"JUSTIN MCLINTOCK, HUNTINGTON BEACH, CA"
