Carolina National #2,,
A Pro    Total Riders = 10    Groups = 6,,
,1,"GABY MALENFANT, DK BICYCLES, DRUMMONDVILLE, QC"
,2,"THOMAS ZULA, DK BICYCLES, DAYTON, OH"
,3,"MENARDO SIMON, PHILADELPHIA, PA"
,4,"JUSTIN KNAPPER, FACTORY ANSWER, POTTSTOWN, PA"
,5,"JOSH SAMELLS, JOYRIDE150/MILLTOWNCYCLE, MILTON, ON"
,6,"ANDRE LACROIX, FACTORY ANSWER SSQUARED, OLDSMAR, FL"
,7,"DAMIEN LACOMBE, ACR BICYCLES, CEDAR HILL, TX"
,8,"ANTHONY BUCARDO, ALPHA, CANYON COUNTRY, CA"
,,
Women Junior    Total Riders = 8    Groups = 1,,
,1,"PAYTON RIDENOUR, POTTSTOWN, PA"
,2,"NATALEE DAUGHERTY, FREE AGENT, PLANO, TX"
,3,"EMILY HAYES, POWERLITE-DANSCOMP-DFR, COLORADO SPRINGS, CO"
,4,"MCKENZIE GAYHEART, FACTORY FULL TILT/RADIO, FORT WHITE, FL"
,5,"ASHLEY HAYES, POWERLITE-DANSCOMP-DFR, COLORADO SPRINGS, CO"
,6,"DALENY VAUGHN, REDMAN / WICKED AUDIO, TUCSON, AZ"
,7,"CARLY KANE, DK BICYCLES, GUILFORD, IN"
,8,"MOLLY SIMPSON, DAYLIGHT CYCLES, RED DEER, AB"
,,
Women Elite    Total Riders = 13    Groups = 6,,
,1,"ALISE WILLOUGHBY, PROMAX/GW/KLEAN/TLD, CHULA VISTA, CA"
,2,"FELICIA STANCIL, SUPERCROSS, INDIANAPOLIS, IN"
,3,"LAUREN REYNOLDS, FACTORY ANSWER, CHULA VISTA, CA"
,4,"DANI GEORGE, THRODWN, PALMDALE, CA"
,5,"AMANDA CARR, WIAWIS/LSG, PUNTA GORDA, FL"
,6,"DAINA TUCHSCHERER, CHESTERMERE, AB"
,7,"BROOKE CRAIN, VISALIA, CA"
,8,"SHEALEN RENO, WIAWIS/LSG, ARLINGTON, TX"
,,
Men Junior    Total Riders = 15    Groups = 6,,
,1,"SANTIAGO ANGEL SUAREZ SUAREZ, SCOTIABANK COLPATRIA, MIAMI, FL"
,2,"CAMERON WOOD, ALPHA, AVONDALE, AZ"
,3,"CAMRON MASON, HARO, HUNTERSVILLE, NC"
,4,"BRAYAN QUERALES, FACTORY FLORIDA ANSWER SSQUARED, KISSIMMEE, FL"
,5,"CAMERON BRAMER, WIAWIS/LSG, SOUTH PARK, PA"
,6,"TOMAS CORREA MARIN, ORLANDO, FL"
,7,"CURTIS KREY, DAYLIGHT CYCLE, ETOBICOKE, ON"
,8,"SPENCER COLE, PALM HARBOR, FL"
,,
Men Elite    Total Riders = 24    Groups = 12,,
,1,"CORBEN SHARRAH, TUCSON, AZ"
,2,"ALFREDO CAMPO, HUNTERSVILLE, NC"
,3,"JORIS DAUDET, CORONA, CA"
,4,"JAMES PALMER, CLAYBORN/ANSWER FACTORY, NORTH VANCOUVER, BC"
,5,"GONZALO MOLINA, SAN JUAN"
,6,"COLE TESAR, HUNTERSVILLE, NC"
,7,"ALEX TOUGAS, PITT MEADOWS, BC"
,8,"KYLE HILL, DK AUSTRIAL, GOLD COAST, QLD"
,,
Vet Pro    Total Riders = 15    Groups = 6,,
,1,"TYLER BROWN, 316 RACING DK, CHULA VISTA, CA"
,2,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL"
,3,"MIGUEL CASTRO, ALLTOW WRECKING CREW/YESS, ORLANDO, FL"
,4,"ADEMIR SILVA JR, CHIP & DALE BIKE SHOP, OAKHURST, NJ"
,5,"LUCIANO CORREA ROQUE, ORLANDO, FL"
,6,"CARLOS MANRIQUE-MONTESINOS, FACTORY FLORIDA ANSWER SSQUARED, MIAMI, FL"
,7,"TIAGO DIAS, REAL SIDING, MARIETTA, GA"
,8,"JOSH SMITH, DK BIKES/CORSA RACEWEAR, SPRINGBORO, OH"
,,
6 & Under Mixed Open    Total Riders = 12    Groups = 2,,
,1,"MAX KING, FACTORY REMIX, ROCKFORD, MI"
,2,"TURBO BROUGHTON, RAD DUDES, SMYRNA, GA"
