Great Salt Lake National #1,,
4 Balance Bike    Total Riders = 3    Groups = 1,,
,1,"ELI ENGEL, RAPID CITY, SD"
,1,"TYLYNN THORNGREN, MAX SPEED RACING, IONA, ID"
,1,"HANNAH SEELY, SAINT GEORGE, UT"
,,
3 Balance Bike    Total Riders = 5    Groups = 1,,
,1,"TRAPPER MILLER, SANDY, UT"
,1,"TEMPERANCE MELTON, SOUTH JORDAN, UT"
,1,"BERLIN LINDAUER, SUMMERVILLE, SC"
,1,"JACKSON ENGEL, RAPID CITY, SD"
,,
A Pro    Total Riders = 13    Groups = 6,,
,1,"JAYCE CUNNING, SPEEDCO/AVIAN, BARINGA, QLD"
,2,"MAKIEVA HOPSON, SUPERCROSS BMX, NORTH LAS VEGAS, NV"
,3,"ANTHONY BUCARDO, ALPHA, CANYON COUNTRY, CA"
,4,"MICHAEL BOYLE, DAYLIGHT CYCLERY, BOISE, ID"
,5,"CHRISTOPHER (CJ) CALUAG, LOS ANGELES, CA"
,6,"CALLUM HOLLOWAY, SAINT CHARLES, MO"
,7,"ALEC NESBITT, PHOENIX, AZ"
,8,"ALAN HUDSON, RAISE FOR ROWYN, PHOENIX, AZ"
,,
Women Junior    Total Riders = 5    Groups = 1,,
,1,"DALENY VAUGHN, REDMAN / WICKED AUDIO, TUCSON, AZ"
,2,"PAYTON RIDENOUR, POTTSTOWN, PA"
,3,"ASHLEY HAYES, RIDE CO/V3 GATE/SUPERCROSS, COLORADO SPRINGS, CO"
,4,"EMILY HAYES, RIDE CO/V3 GATE/SUPERCROSS, COLORADO SPRINGS, CO"
,5,"LEXIS COLBY, GORDY'S BICYCLES, WITTMANN, AZ"
,,
Women Elite    Total Riders = 8    Groups = 1,,
,1,"ASHLEY VERHAGEN, FACTORY FULL TILT/RADIO, PHOENIX, AZ"
,2,"RACHEL MYDOCK, FACTORY REMIX, PHOENIX, AZ"
,3,"BROOKE CRAIN, VISALIA, CA"
,4,"DANI GEORGE, THRODWN, PALMDALE, CA"
,5,"SOPHIA FORESTA, GT BMX, SOUTH JORDAN, UT"
,6,"MIKAELA LIXANDRU, PHOENIX, AZ"
,7,"HANNAH MILLER, GORDY'S BICYCLES, DESERT HILLS, AZ"
,8,"RACHEL JONES, FACTORY REMIX, CAMERON PARK, NSW"
,,
Men Junior    Total Riders = 7    Groups = 1,,
,1,"CAMERON WOOD, ALPHA, AVONDALE, AZ"
,2,"CAMERON BRAMER, WIAWIS/LSG, SOUTH PARK, PA"
,3,"SPENCER COLE, DK BIKES, PALM HARBOR, FL"
,4,"DARIAN TOUREENE, FUTURE CONCEPTS RACING, FORT COLLINS, CO"
,5,"CAMRON MASON, HARO, HUNTERSVILLE, NC"
,6,"KYLE JENSEN, PURE/AVIAN USA, TUCSON, AZ"
,7,"AUSTIN PEEBLES, JET RACING, CITRUS HEIGHTS, CA"
,,
Men Elite    Total Riders = 11    Groups = 6,,
,1,"CORBEN SHARRAH, DAYLIGHT CYCLES, TUCSON, AZ"
,2,"CONNOR FIELDS, CHASE BMX / ELEVN RACING, HENDERSON, NV"
,3,"JARED GARCIA, VICTORVILLE, CA"
,4,"JEFFERY UPSHAW, DAYTON, OH"
,5,"COREY REID, TEMPE, AZ"
,6,"ANDERSON EZEQUI DE SOUZA FILHO, SPEED CO /AVENT/PROFILE, WINDERMERE, FL"
,7,"MAX CAIRNS, HENDERSON, NV"
,8,"JACOB PEEBLES, JET RACING, CITRUS HEIGHTS, CA"
,,
6 & Under Mixed Open    Total Riders = 10    Groups = 2,,
,1,"ANTHONY AGRAAN, TUCSON BMX TEAM, TUCSON, AZ"
,2,"MAYA GADBOIS, NO XCUSES ANSWER BMX, SANTA CLARITA, CA"
,3,"WILLIAM JOYNT, TWIN SILO BMX, WELLINGTON, CO"
,4,"MADDIE BAIRD, WIAWIS/LSG, HESPERIA, CA"
,5,"RAMSEY CHADWICK, RIDECO, DENVER, CO"
,6,"PEYTON SPANEL, UNION RIDECO, BAKERSFIELD, CA"
,7,"SAMANTHA RATZLAFF, ALPHA DEVELOPMENT, LA HABRA, CA"
,8,"PAISLEY PORTMAN, LOVELOCK, NV"
,,
7-8 Mixed Open    Total Riders = 11    Groups = 2,,
,1,"RYAN MARKLEY, PUSHER BMX, FRANKTOWN, CO"
,2,"OLIVIA ALVIDREZ, BMX SHARKS, MORENO VALLEY, CA"
,3,"DANICA APPENZELLER, DUKE CITY DEVELOPMENT, ALBUQUERQUE, NM"
,4,"CALLIE CLIFFORD, DAYLIGHT CYCLES, HURRICANE, UT"
,5,"JORDAN TAYLOR, DYNAMITE NATION, BONNEY LAKE, WA"
,6,"LOGAN LEE, FACTORY BOMBSHELL AVENT, CALGARY, AB"
,7,"ADDISON BRINDLEY, GORDY'S BICYCLES, SUN CITY, AZ"
,8,"LAUREN JACOBUS, GORDY'S BICYCLES, PHOENIX, AZ"
,,
9-10 Mixed Open    Total Riders = 7    Groups = 1,,
,1,"SOPHIA RODRIGUEZ, FACTORY YESS, BEND, OR"
,2,"ISABELLA LEIJA, JET RACING, FERNLEY, NV"
,3,"MIA MONTANO, BMX SHARKS, ROSAMOND, CA"
,4,"PARKER HORNE, TWIN SILO BMX, FORT COLLINS, CO"
,5,"SHANE MATTHEIS, GREAT FALLS, MT"
,6,"MIKAELAH LOWE, CLAYBORN/ANSWER FACTORY, BAKERSFIELD, CA"
,,
11-12 Mixed Open    Total Riders = 7    Groups = 1,,
,1,"BROOKLYN (SUPER B) VAN RENSELAAR, GT, WEST JORDAN, UT"
,2,"KAYLIE PRIOR, RACEFAST, BAKERSFIELD, CA"
,3,"KAID GODAIRE, G3 RACING, MESA, AZ"
,4,"BROOKLYNN MORGAN, GORDY'S BICYCLES, SURPRISE, AZ"
,5,"ELLIOT BARLOW, TEAM MISSBEEHAVIN, PHOENIX, AZ"
,6,"CAMERON MONTGOMERY, REBEL RACING / BOMBSHELL, LOMA, CO"
,,
13-14 Mixed Open    Total Riders = 9    Groups = 2,,
,1,"JORDYN MIRANDA, BMX SHARKS, MOHAVE VALLEY, AZ"
,2,"BREANNA (MONSTER B) WINTER, FACTORY RIFT CANADA, ANTELOPE, CA"
,3,"SIERRA (THE DOORSLAMMER) SAMHAMMER, FACTORY REMIX, MEDFORD, OR"
,4,"TAYLOR (WHIPASHA) WEISSER, RACEFAST, HANFORD, CA"
,5,"STELLA (SLING SHOT) SUNSERI, JR BICYCLES.COM/SPEEDCO/AVIAN, SAN JOSE, CA"
,6,"JORDIS HARMER, SPOKANE, WA"
,7,"JENNA DAVIS, COB, APPLE VALLEY, CA"
,8,"KYLIE SMITH, GORDY'S BICYCLES, PHOENIX, AZ"
,,
15-16 Mixed Open    Total Riders = 3    Groups = 1,,
,1,"TEIGEN PASCUAL, FACTORY RIFT CANADA, GARIBALDI HIGHLANDS, BC"
,2,"PAIGE ZACHARY, CHAPARRAL, NM"
,3,"MEGAN HAYES, GLACE CRYOTHERAPY, HENDERSON, NV"
,,
31 & Over Mixed Open    Total Riders = 3    Groups = 1,,
,1,"SIDNEY SONGER, NORCAL/NEXT GENERATION, PENRN, CA"
,2,"MATTHEW HOGGAN, ERIE, CO"
,3,"KEVIN TULIN, WOODS CROSS, UT"
,,
6 & Under Open    Total Riders = 5    Groups = 1,,
,1,"CANNON SANCHEZ, LDC, HOLLISTER, CA"
,2,"JAXSON HOWELL, RYNO POWER/HELIUM RACING, HENDERSON, NV"
,3,"JOHN KERR, RIVERSIDE, CA"
,4,"CACHE MALAN, RRC-SUPERCROSS-FLY, LAS VEGAS, NV"
,,
7-8 Open    Total Riders = 10    Groups = 2,,
,1,"JORGE MONTANO III, BMX SHARKS, ROSAMOND, CA"
,2,"EASTON JOHNSON, JR BICYCLES.COM/SPEEDCO/AVIAN, EL PASO, TX"
,3,"WYATT(WIFI) CHRISTENSEN, FACTORY ORCA BOMBSHELL, KINGSTON, WA"
,4,"BLAKE FREEHLING, NORCAL/NEXT GENERATION, GRANITE BAY, CA"
,5,"CHACE GRIPPI, DYNAMITE NATION, LIVERMORE, CA"
,6,"JAGGER SEIMEARS, COB, LAS VEGAS, NV"
,7,"DYLAN DOHM, BILOXI, MS"
,8,"HOLDEN BRADTMUELLER, PARKER, CO"
,,
9-10 Open    Total Riders = 12    Groups = 2,,
,1,"GAIGE GOMOLICKE, BAY AREA BMXERS, UKIAH, CA"
,2,"COLLIN LOHMAN, SSQUARED, GLENDALE, AZ"
,3,"BRYAN ""SHATTY"" SHATSWELL III, BMX SHARKS, BEAUMONT, CA"
,4,"JAMES GRIPPI, DYNAMITE NATION, LIVERMORE, CA"
,5,"ELI ESTENSEN, CHICO, CA"
,6,"LUKAS SMITH, FCR, FORT COLLINS, CO"
,7,"ARJUNA BURGOS, YESS BMX, LOS ANGELES, CA"
,8,"JAYCE M. DUFFY, RIDECO BIKE SHOP, MONUMENT, CO"
,,
11-12 Open    Total Riders = 15    Groups = 3,,
,1,"CHASE BULLER, LDC, RODEO, CA"
,2,"ROMANN ANAYA-SERRANO, JET RACING, CHICO, CA"
,3,"RYDER SANTOS, JR BICYCLES.COM/SPEEDCO/AVIAN, LINCOLN, CA"
,4,"GABRIEL LEIJA, JET RACING, FERNLEY, NV"
,5,"JAY WALKER, WEST JORDAN, UT"
,6,"EVAN MARKLEY, PUSHER BMX, FRANKTOWN, CO"
,7,"LANDEN BRADTMUELLER, PARKER, CO"
,8,"COLBY GUNN, GORDY'S BICYCLES, PEORIA, AZ"
,,
