Dixieland National #1,,
4 Balance Bike    Total Riders = 4    Groups = 1,,
,1,"VAN LACHOWICZ, CLARKSVILLE, TN"
,1,"LANDON BELL, POWDER SPRINGS, GA"
,1,"TY VANHOOSE, TERMINAL BMX, ACWORTH, GA"
,,
3 Balance Bike    Total Riders = 4    Groups = 1,,
,1,"ROBERT PETTINELLI, SLINGERLANDS, NY"
,1,"JENNA MCGUIGAN, SUMMERVILLE, SC"
,1,"CARSON RODDY, POWDER SPRINGS, GA"
,,
1-2 Balance Bike    Total Riders = 2    Groups = 1,,
,1,"HARPER BEY, PEACHTREE, GA"
,1,"FINN HANSEN, PEACHTREE CITY, GA"
,,
A Pro    Total Riders = 13    Groups = 6,,
,1,"ANTHONY BUCARDO, ALPHA, CANYON COUNTRY, CA"
,2,"TYLER PETTY, CYPRESS, TX"
,3,"AUSTIN PALASOTA, SAINT PETERS, MO"
,4,"WILLIAM GRANT, SEMINOLE, FL"
,5,"TRENTON DUVALL, YESS BMX, LINWOOD, MN"
,6,"CALLUM HOLLOWAY, LINDENWOOD UNIVERSITY, SAINT CHARLES, MO"
,7,"TYLER FAORO, DANS/OPTIMUMNUTRITION, POMPANO BEACH, FL"
,8,"TYLER SMITH, THRODWN, DOUGLASVILLE, GA"
,,
Vet Pro    Total Riders = 16    Groups = 6,,
,1,"CARLOS MANRIQUE-MONTESINOS, FLORIDA ANSWER SSQUARED, MIAMI, FL"
,2,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL"
,3,"KEVIN CACCAVALE, FOX HUNT RACING, PORT ORANGE, FL"
,4,"LUCIANO CORREA ROQUE, DXTRIM, ORLANDO, FL"
,5,"JOSH SMITH, DK BIKES/CORSA RACEWEAR, SPRINGBORO, OH"
,6,"TIAGO DIAS, REAL SIDING/BROCK BUILT, MARIETTA, GA"
,7,"MIGUEL CASTRO, ALLTOW WRECKING CREW/YESS, ORLANDO, FL"
,8,"TYLER BROWN, 316 RACING DK BIKES, CHULA VISTA, CA"
,,
Women Pro    Total Riders = 12    Groups = 6,,
