Circle City National #1,,
4 Balance Bike    Total Riders = 7    Groups = 1,,
,0,"AVERY COX, CINCINNATI, OH"
,0,"JASE SIMS, TRAFFORD, PA"
,0,"AUBREY LEBLANC, ST AUGUSTINE, FL"
,0,"BARRY  MORRISON, TARPON SPRINGS, FL"
,0,"PAISLEE GORIS, ORMOND BEACH, FL"
,0,"GAVIN BUNKER, VALRICO, FL"
,,
3 Balance Bike    Total Riders = 4    Groups = 1,,
,0,"DRAKE (BABY DRAKE) LA JAUNIE, CLAYBORN DEVELOPMENT, MARRERO, LA"
,0,"DANNI MORRISON, TARPON SPRINGS, FL"
,0,"FREYA JACKSON, MURFREESBORO, TN"
,,
1-2 Balance Bike    Total Riders = 3    Groups = 1,,
,0,"LUKE BRUNETTI, OLD HICKORY, TN"
,0,"AUBREE BENNETT, FLORENCE, MS"
,0,"RENTZ SWAIN, TALLAHASSEE, FL"
,,
Vet Pro    Total Riders = 15    Groups = 6,,
,1,"JONATHAN SUAREZ, CORAL SPRINGS, FL"
,2,"BARRY NOBLES, FLY HARO, STERRETT, AL"
,3,"TYLER BROWN, 316 RACING DK BIKES, SAN DIEGO, CA"
,4,"ALAN HUDSON, JRBICYCLES.COM/SPEEDCO/AVIAN, PHOENIX, AZ"
,5,"LEANDRO DA SILVA, ORLANDO, FL"
,6,"LUCIANO CORREA ROQUE, ORLANDO, FL"
,7,"LEONARDO FERREIRA, ORLANDO, FL"
,8,"TYLER TAFOYA, LAS CRUCES, NM"
,,
Women Pro    Total Riders = 18    Groups = 9,,
,1,"ALISE WILLOUGHBY, ALBES PROMAX, CHULA VISTA, CA"
,2,"FELICIA STANCIL, FACTORY SSQUARED, INDIANAPOLIS, IN"
,3,"ASHLEY VERHAGEN, FULL TILT RADIO, PHOENIX, AZ"
,4,"DALENY VAUGHN, TUCSON, AZ"
,5,"LAUREN REYNOLDS, FACTORY ANSWER, SAN DIEGO, CA"
,6,"MOLLY SIMPSON, DAYLIGHT CYCLES, RED DEER, AB"
