Race Of Champions,,
A Pro    Total Riders = 48    Groups = 24,,
,1,"JHOLMAN SIVIRA, M & M RACING PRODUCTS, MIAMI, FL, United States of America"
,2,"THOMAS ZULA, DAYTON, OH, United States of America"
,3,"BILLY RUSSELL, FACTORY DOUBLECROSS, DESOTO, TX, United States of America"
,4,"KAMREN LARSEN, USA DEVELOPMENT, BAKERSFIELD, CA, United States of America"
,5,"JAYCE CUNNING, SUPERCROSS BMX, SEVEN MX, BARINGA, QLD, Australia"
,6,"ASUMA NAKAI, WIAWIS, NIGATA, Japan"
,7,"MAKIEVA HOPSON, SUPERCROSS BMX, NORTH LAS VEGAS, NV, United States of America"
,8,"RYAN ZINZOW, THRODWN, ELKHORN, WI, United States of America"
,,
Vet Pro    Total Riders = 28    Groups = 12,,
,1,"TYLER BROWN, 316 RACING, CHULA VISTA, CA, United States of America"
,2,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL, United States of America"
,3,"CRISTIAN BECERINE, THRODWN, COSTA MESA, CA, United States of America"
,4,"(ROCKY)LUCIANO CORREA ROQUE, EXTREME, ORLANDO, FL, Brazil"
,5,"BENEDITO JUNIOR, SAMBAWA, SE, Brazil"
,6,"CHRIS WILLIAMS, SAN ANTONIO, TX, United States of America"
,7,"LARRY DARDINI, ANSWER/SSQUARED, ST PETERSBURG, FL, United States of America"
,8,"JAMES CARTER, CLAYBORN BICYCLES/ANSWER BMX, GREENVILLE, WI, United States of America"
,,
Women Elite    Total Riders = 23    Groups = 12,,
,1,"ALISE WILLOUGHBY, FULL TILT, CHULA VISTA, CA, United States of America"
,2,"BROOKE CRAIN, VISALIA, CA, United States of America"
,3,"LAUREN REYNOLDS, ANSWER RENNEN, CHULA VISTA, CA, Australia"
,4,"FELICIA STANCIL, POWERLITE DANS COMP DFR, ANTIOCH, IL, United States of America"
,5,"ASHLEY VERHAGEN, FULL TILT, TEMPE, AZ, United States of America"
,6,"DANI GEORGE, THRODWN, PALMDALE, CA, United States of America"
,7,"RACHEL JONES, BMX SHARKS, CAMERON PARK, NSW, Australia"
,8,"TESSA MARTINEZ, PROPHECY, MORMOIRON, France"
,,
Men Elite    Total Riders = 35    Groups = 15,,
,1,"JORIS DAUDET, CHASE BMX/ELEVN RACING, CORONA, CA, France"
,2,"CONNOR FIELDS, CHASE BMX/ELEVN RACING, HENDERSON, NV, United States of America"
,3,"ANTHONY DEAN, CHULA VISTA, CA, Australia"
,4,"NIEK KIMMANN, DEDEMSVAART, Netherlands"
,5,"JEREMY RENCUREL, INSPYRE BICYCLES, PERSAN, France"
,6,"FEDERICO VILLEGAS, CRUPI, MENDOZA, Argentina"
,7,"JOSHUA MCLEAN, FULL TILT, HIGHLAND PARK, QLD, Australia"
,8,"TANNER SEBESTA, THRODWN, KYLE, TX, United States of America"
,,
6 & Under Mixed Open    Total Riders = 39    Groups = 7,,
,1,"BRADY HAMER, PICKLE JUICE, MIDLOTHIAN, TX, United States of America"
,2,"MONTGOMERY SOBOL, KAOS, BELLE CHASSE, LA, United States of America"
,3,"HARPER VESCUSO, AXIS RACING, RIO RANCHO, NM, United States of America"
,4,"OLIVIA ALVIDREZ, BMX SHARKS, MORENO VALLEY, CA, United States of America"
,5,"JACOB BLISS, SYNERGY, CAMBRIDGE, MN, United States of America"
,6,"JACOB MCGUIGAN, BOMBSHELL/AVENT/JEM3, SUMMERVILLE, SC, United States of America"
,7,"JOVANNI VIOLA, MANGLER, LOVES PARK, IL, United States of America"
,8,"ELI DOWDY, GET A GRIP, STAFFORD, VA, United States of America"
,,
7-8 Mixed Open    Total Riders = 71    Groups = 12,,
,1,"ELLIE CAREY, JR BICYCLES.COM/CHASE/BOX, GOODYEAR, AZ, United States of America"
,2,"KENNEDY KNOPP, THE BIKEMASTER, RICHLAND, WA, United States of America"
,3,"AIDEN(LOUISIANA LIGHTNING) GUIDRY, KAOS/MOM-DAD, PARIEVILLE, LA, United States of America"
,4,"MADDUX (THE MADMAN) VICARIO, BMX SHARKS, HESPERIA, CA, United States of America"
,5,"GAVIN THOMAS, IRONMAN BMX ARMY, SCOTTSDALE, AZ, United States of America"
,6,"LANDON BURIAN, VELOCITY BIKE CO, BOZEMAN, MT, United States of America"
,7,"ESPEN WILKE, RACER ARMY, OCONOMOWOC, WI, United States of America"
,8,"REESE LITHERLAND, NORCAL NEXT GENERATION, ORANGEVALE, CA, United States of America"
,,
9-10 Mixed Open    Total Riders = 50    Groups = 9,,
,1,"SOFIA RODRIGUEZ, UPRIGHT/URBAN GRAVITY, BEND, OR, United States of America"
,2,"BROOKLYNN MORGAN, GORDY'S BICYCLES, SURPRISE, AZ, United States of America"
,3,"RYKER GODAIRE, G3 RACING, MESA, AZ, United States of America"
,4,"KADEN MORITZ, POWERS BIKE SHOP, LEONARDTOWN, MD, United States of America"
,5,"RYAN COLUMBIA KID KENNON, COLUMBIA, MO, United States of America"
,6,"DERIN MERTEN, 316 RACING, JAMUL, CA, United States of America"
,7,"CUTTER GODAIRE, G3 RACING, MESA, AZ, United States of America"
,8,"KRISTA (THE TIDAL WAVE) HOPKINS, FULL TILT, CLOVIS, CA, United States of America"
,,
11-12 Mixed Open    Total Riders = 44    Groups = 8,,
,1,"SIERRA (THE DOORSLAMMER) SAMHAMMER, JET RACING, EAGLE POINT, OR, United States of America"
,2,"GRECIA CRISTODULO, SSQUARED NATIONAL, GARLAND, TX, Bolivia"
,3,"DESERAE (RAH RAH) ROMERO, RIFT/TANGENT, VICTORVILLE, CA, United States of America"
,4,"NICOLE FORONDA, MEDELLIN, Colombia"
,5,"AVA CORLEY, SE RACING, LA MIRADA, CA, United States of America"
