Sunshine State National Prerace,,
3 Balance Bike    Total Riders = 3    Groups = 1,,
,1,"KAILEN WOUTERS, SAVANANETA"
,1,"HAWK MURPHY, SARASOTA, FL"
,1,"ROODY JOSHEPH, PALMETTO, FL"
,,
SuperX Men    Total Riders = 20    Groups = 12,,
,1,"ANTHONY BUCARDO, ALPHA, CANYON COUNTRY, CA"
,2,"SPENCER (COLE TRAIN) COLE, DK BICYCLES, PALM HARBOR, FL"
,3,"JOSEPH LETO, ALLTOW WRECKING CREW/YESS, MYAKKA CITY, FL"
,4,"ZYQION SOEKANDAR, SAVANETA"
,5,"RICHIE DEY, PROFILE RACING, DEERFIELD BEACH, FL"
,6,"ZACH  JACOBS, DAYLIGHT CYCLES, MT JULIET, TN"
,7,"CURTIS KREY, DAYLIGHT CYCLES, ETOBICOKE, ON"
,8,"BOBBY DELLERT, POWERLITE DANS COMP DFR, GILBERTS, IL"
,,
SuperX Women    Total Riders = 5    Groups = 1,,
,1,"MCKENZIE (SKITTLES) GAYHEART, THRODWN, FORT WHITE, FL"
,2,"MOLLY SIMPSON, DAYLIGHT CYCLES, RED DEER, AB"
,3,"LAUREN WEBBER, NEPEAN, ON"
,1,(Not Scored)
,2,(Not Scored)
,,
A Pro    Total Riders = 24    Groups = 12,,
,1,"JHOLMAN SIVIRA, M & M RACING PRODUCTS, MIAMI, FL"
,2,"BILLY RUSSELL, FACTORY DOUBLECROSS, DESOTO, TX"
,3,"SANTIAGO (HURRICANE) SUAREZ, ALLTOW WRECKING CREW/YESS, DELUTH, GA"
,4,"BRADY KINCHELOE, FACTORY POWERS BIKE SHOP, YORK, SC"
,5,"JULIEN GODET, NICE"
,6,"FELIPPI GONCALVES, NO SPONSOR, KISSIMMEE, FL"
,7,"JUAN BORJA-CAZAR, MIAMI, FL"
,8,"JOSH SAMELLS, JOYRIDE 150, MILTON, ON"
,,
Vet Pro    Total Riders = 13    Groups = 6,,
,1,"TYLER BROWN, 316 RACING, CHULA VISTA, CA"
,2,"JONATHAN SUAREZ, ALPHA, CORAL SPRINGS, FL"
,3,"(ROCKY)LUCIANO CORREA ROQUE, EXTREME, ORLANDO, FL"
,4,"CRISTIAN BECERINE, THRODWN, COSTA MESA, CA"
,5,"LARRY DARDINI, ANSWER/SSQUARED, ST PETERSBURG, FL"
,6,"CARLOS MANRIQUE, M&M RACING PRODUCTS, MIAMI, FL"
,7,"WELLINGTON DONASCIMIENTO, POWERCYCLES BMX/GUGA REV, KISSIMMEE, FL"
,8,"TIAGO DIAS, DL BMX TRAINING, MARIETTA, GA"
,,
Women Elite    Total Riders = 9    Groups = 6,,
,1,"ALISE WILLOUGHBY, FULL TILT, CHULA VISTA, CA"
,2,"FELICIA STANCIL, POWERLITE DANS COMP DFR, ANTIOCH, IL"
,3,"DANI GEORGE, THRODWN, PALMDALE, CA"
,4,"BAYLEE LUTTRELL, HAMILTON"
,5,"CARLY KANE, DK BICYCLES, GUILFORD, IN"
,6,"LAUREN REYNOLDS, ANSWER RENNEN, CHULA VISTA, CA"
,F,"SHANAYAH HOWELL, ARUBA, SAN NICOLAS"
,F,"VERONICA GARCIA RECUERO, SPAIN"
,,
Men Elite    Total Riders = 29    Groups = 12,,
,1,"CONNOR FIELDS, CHASE BMX/ELEVN RACING, HENDERSON, NV"
,2,"CORBEN SHARRAH, DAYLIGHT CYCLES, TUCSON, AZ"
,3,"KAI SAKAKIBARA, HELENSBURGH, ACT"
,4,"JORIS DAUDET, CHASE BMX/ELEVN RACING, CORONA, CA"
,5,"SYLVAIN ANDRE, FACTORY WIAWIS/LSG, LYON"
,6,"KAMREN LARSEN, HARO / US DEVELOPMENT, BAKERSFIELD, CA"
,7,"ZACK VANKAMMEN, MEYBO/AVIAN/J & R, LAKE ELSINORE, CA"
,8,"JAMES PALMER, CLAYBORN, N VANCOUVER, BC"
,,
7-8 Mixed Open    Total Riders = 6    Groups = 1,,
,1,"BRADY ""SCORPION"" SCHULTE, SSQUARED FLORIDA, BRADENTON, FL"
