Midwest National #1,,
4 Balance Bike    Total Riders = 3    Groups = 1,,
,1,"JAXON MARTIN, GRIFFITH, IN"
,1,"EVELYN LAPP, PRESCOTT, WI"
,1,"LILLY THOMPSON, MACHESNEY PARK, IL"
,,
3 Balance Bike    Total Riders = 2    Groups = 1,,
,1,"COLE SHOCKLEY, SOUTH BELOIT, IL"
,1,"JAXSON OSTLER, MARENGO, IL"
,,
A Pro    Total Riders = 22    Groups = 12,,
,1,"MENARDO SIMON, PHILADELPHIA, PA"
,2,"NICOLAS PALACIOS MUNOZ, POWERLITE DANS COMP DFR, QUITO"
,3,"JUSTIN KNAPPER, ANSWER RENNEN, POTTSTOWN, PA"
,4,"LAYNE GAINER, GORDY'S BICYCLES, PEORIA, AZ"
,5,"WALKER FINCH, SPEEDCO/AVIAN, FT COLLINS, CO"
,6,"BRANDON ROHARIK, STANDARD BYKE CO, AKRON, OH"
,7,"BRADY KINCHELOE, FACTORY POWERS BIKE SHOP, YORK, SC"
,8,"JORDAN MIRANDA, FACTORY FREE AGENT BOX, BAKERSFIELD, CA"
,,
Vet Pro    Total Riders = 10    Groups = 6,,
,1,"TYLER BROWN, 316 RACING, CHULA VISTA, CA"
,2,"CRISTIAN BECERINE, THRODWN, COSTA MESA, CA"
,3,"LARRY DARDINI, ANSWE SSQUARED, ST PETERSBURG, FL"
,4,"KEVIN CACCAVALE, FOX HUNT RACING, PORT ORANGE, FL"
,5,"BRYAN MEYER, GT BIKES, ALTAMONTE SPRINGS, FL"
,6,"JEREMY LEHNEN, ACE BIKE SHOP/STANDARD BIKES, SPRINGFIELD, IL"
,7,"SEBASTIAN CHAVES, ANSWER/COSTA RICA, SAN JOSE"
,8,"KIRK LANDEEN, F45 TRAINING, SANTA CLARITA, CA"
,,
Women Elite    Total Riders = 13    Groups = 6,,
,1,"FELICIA STANCIL, POWERLITE DANS COMP DFR, ANTIOCH, IL"
,2,"ASHLEY VERHAGEN, FULL TILT, TEMPE, AZ"
,3,"ZOE FLEMING, FACTORY WIAWIS/LSG, AUCKLAND"
,4,"LAUREN REYNOLDS, ANSWER RENNEN, CHULA VISTA, CA"
,5,"RACHEL MYDOCK, SUPERCROSS BMX, PHOENIX, AZ"
,6,"DANI GEORGE, THRODWN, PALMDALE, CA"
,7,"ALAINA HENDERSON, FACTORY WIAWIS/LSG, RUBY, NY"
,8,"KAELI LIXANDRU, ALPHA, PHOENIX, AZ"
,,
Men Elite    Total Riders = 17    Groups = 9,,
,1,"CORBEN SHARRAH, DAYLIGHT CYCLES, TUCSON, AZ"
,2,"JORIS DAUDET, CHASE BMX/ELEVN RACING, CORONA, CA"
,3,"SEAN GAIAN, FULL TILT, SANTEE, CA"
,4,"JOSHUA MCLEAN, YESS BMX, HIGHLAND PARK, QLD"
,5,"TRENT JONES, CHRISTCHURCH"
,6,"ALEC BOB, FACTORY FREE AGENT BOX, PLANO, TX"
,7,"MATT KRASEVSKIS, J5 SPEED SHOP, FLINDERS VIEW, QLD"
,8,"JUSTIN POSEY, CHANDLER, AZ"
,,
6 & Under Mixed Open    Total Riders = 13    Groups = 2,,
,1,"SEBASTIAN HOOKS, MANGLER BMX, CHICAGO, IL"
,2,"CHASE BURIAN, VELOCITY BIKE CO, BOZEMAN, MT"
,3,"JACOB THEISEN, ELITE CAMP, SAINT CLOUD, MN"
,4,"ALEC SANCHEZ, MUDSLINGERS / AS2 RACING, STREAMWOOD, IL"
,5,"JACK MCCULLOCH, TEAM KC, OMRO, WI"
,6,"MICHAEL HOFFMAN, TEAM EVOLUTION, VAIL, AZ"
,7,"AUBREY BINEK, FULL TILT, SAUK RAPIDS, MN"
,8,"JOVANNI VIOLA, MANGLER BMX, LOVES PARK, IL"
,,
7-8 Mixed Open    Total Riders = 11    Groups = 2,,
,1,"ZOE (THE Z) DANNENBERG, THRODWN, NICHOLASVILLE, KY"
,2,"RYLEN BAYLY, RIDECO BIKE SHOP, THORTON, CO"
,3,"KAYLIE CERASA, BELVIDERE, IL"
,4,"LANDON BURIAN, VELOCITY BIKE CO, BOZEMAN, MT"
,5,"RILIE GLEESING, THRODWN, BIG BEND, WI"
,6,"RUDY NOLTA, FUTURE CONCEPTS RACING, THORNTON, CO"
,7,"REESE GLEESING, THRODWN, BIG BEND, WI"
,8,"NOLAN MEDLER, THUNDERBEACH, FENWICK, MI"
,,
9-10 Mixed Open    Total Riders = 8    Groups = 1,,
,1,"LOLA JONJEVIC, POWERLITE DANS COMP DFR, KANSAS CITY, MO"
,2,"KEEAIRA SHERRILL, MOORE, OK"
,3,"RYAN KENNON, COLUMBIA, MO"
,4,"JT HAMPTON, RACER ARMY, LA CROSSE, WI"
,5,"DAVID BERGQUIST, BOMBSHELL, MENIFEE, CA"
,6,"GAVIN FEIDT, CRUPI TEAM GREEN, MARENGO, IL"
,7,"NATE BALVEN, RACER ARMY, SAINT CHARLES, MO"
,,
11-12 Mixed Open    Total Riders = 9    Groups = 2,,
,1,"GRECIA CRISTODULO, GARLAND, TX"
,2,"RITA FEDEWA, FUTURE CONCEPT RACING, FT COLLINS, CO"
,3,"JENNA DAVIS, COB, APPLE VALLEY, CA"
